timepoint,well,plant,date,target,exp_group,target_ct,18S_ct,dct,ddct,2pwr_negddct,log_2pwr_negddct
2,F05,49,8_10,DI72,TBSV_DI72,15.16,12.57,2.59,-8.60725,389.9782896,2.59104043
2,D11,52,8_10,DI72,TBSV_DI72,15.28,21.535,-6.255,-17.45225,179329.0888,5.253650742
2,E03,11,3_23,DI73,TBSV_DI72,28.2,16.52,11.68,-6.10675,68.91518495,1.838314926
2,G07,21,3_23,DI73,TBSV_DI72,26.86,17.015,9.845,-7.94175,245.8696755,2.390704968
2,H03,23,3_23,DI73,TBSV_DI72,26.68,15.505,11.175,-6.61175,97.79914856,1.990335074
2,H04,24,3_23,DI73,TBSV_DI72,23.585,16.525,7.06,-10.72675,1694.624598,3.229073506
2,G10,33,3_23,DI73,TBSV_DI72,26.55,16.68,9.87,-7.91675,241.6457817,2.383179218
2,F03,7,8_1,DI73,TBSV_DI72,29.725,17.145,12.58,-5.20675,36.9307332,1.56738793
2,D12,17,8_1,DI73,TBSV_DI72,31.31,18.175,13.135,-4.65175,25.13716422,1.400316282
2,F06,23,8_1,DI73,TBSV_DI72,45,15.51,29.49,11.70325,0.000299896,-3.523029297
2,F09,38,8_1,DI73,TBSV_DI72,39.165,16.775,22.39,4.60325,0.041141836,-1.385716328
2,F12,41,8_1,DI73,TBSV_DI72,34.19,17.255,16.935,-0.85175,1.804688699,0.256402299
2,F12,31,8_10,DI73,TBSV_DI72,34.23,12.83,21.4,3.61325,0.081715298,-1.087696632
2,E03,39,8_10,DI73,TBSV_DI72,25.88,18.075,7.805,-9.98175,1011.128052,3.004806159
2,F09,44,8_10,DI73,TBSV_DI72,32.11,20.52,11.59,-6.19675,73.35126798,1.865407626
2,F06,49,8_10,DI73,TBSV_DI72,28.715,18.43,10.285,-7.50175,181.239047,2.25825177
2,D12,52,8_10,DI73,TBSV_DI72,28.33,15.865,12.465,-5.32175,39.99506247,1.602006379
2,E01,11,3_23,TBSV,TBSV_DI72,15.76,16.62,-0.86,1.92725,0.262929879,-0.580160059
2,G05,21,3_23,TBSV,TBSV_DI72,13.72,19.165,-5.445,-2.65775,6.310481109,0.800062471
2,H01,23,3_23,TBSV,TBSV_DI72,11.89,15.875,-3.985,-1.19775,2.293816526,0.360558677
2,F04,24,3_23,TBSV,TBSV_DI72,12.735,16.67,-3.935,-1.14775,2.215680714,0.345507178
2,G08,33,3_23,TBSV,TBSV_DI72,13.655,15.095,-1.44,1.34725,0.393040531,-0.405562662
2,E01,7,8_1,TBSV,TBSV_DI72,16.44,16.05,0.39,3.17725,0.110548396,-0.956447554
2,C10,17,8_1,TBSV,TBSV_DI72,18.16,16.97,1.19,3.97725,0.06349338,-1.19727155
2,F04,23,8_1,TBSV,TBSV_DI72,17.565,15.6,1.965,4.75225,0.037104809,-1.430569797
2,F07,38,8_1,TBSV,TBSV_DI72,14.605,14.65,-0.045,2.74225,0.149451574,-0.825499506
2,F10,41,8_1,TBSV,TBSV_DI72,16.755,16.635,0.12,2.90725,0.133300121,-0.875169455
2,F10,31,8_10,TBSV,TBSV_DI72,20.61,11.7,8.91,11.69725,0.000301146,-3.521223117
2,F01,39,8_10,TBSV,TBSV_DI72,13.31,19.65,-6.34,-3.55275,11.73503305,1.069484317
2,E07,44,8_10,TBSV,TBSV_DI72,13.62,18.07,-4.45,-1.66275,3.166194756,0.500537625
2,F04,49,8_10,TBSV,TBSV_DI72,14.315,18.34,-4.025,-1.23775,2.358304486,0.372599877
2,D10,52,8_10,TBSV,TBSV_DI72,13.765,16.25,-2.485,0.30225,0.81098661,-0.090986316
2,H09,3,4_9,DI72,TBSV_DI73,18.145,14.15,3.995,-7.20225,147.2628789,2.168093286
2,G02,14,4_9,DI72,TBSV_DI73,24.74,17.045,7.695,-3.50225,11.33136691,1.054282302
2,H06,21,4_9,DI72,TBSV_DI73,17.42,14.84,2.58,-8.61725,392.6908031,2.59405073
2,F02,22,4_9,DI72,TBSV_DI73,25.575,15.57,10.005,-1.19225,2.285088435,0.358903012
2,F05,30,4_9,DI72,TBSV_DI73,17.79,15.05,2.74,-8.45725,351.4681139,2.545885931
2,H05,15,8_1,DI72,TBSV_DI73,18.69,15.53,3.16,-8.03725,262.695923,2.419453333
2,G02,20,8_1,DI72,TBSV_DI73,16.165,16.205,-0.04,-11.23725,2414.066997,3.382749319
2,D02,24,8_1,DI72,TBSV_DI73,20.49,16.235,4.255,-6.94225,122.9774511,2.089825487
2,C05,34,8_1,DI72,TBSV_DI73,14.675,17.305,-2.63,-13.82725,14535.06598,4.162417008
2,G08,37,8_1,DI72,TBSV_DI73,19.315,25.17,-5.855,-17.05225,135906.0354,5.133238744
2,C02,8,8_10,DI72,TBSV_DI73,28.16,18.97,9.19,-2.00725,4.020151861,0.604242459
2,G08,16,8_10,DI72,TBSV_DI73,14.62,20.025,-5.405,-16.60225,99489.04121,4.997775246
2,H02,25,8_10,DI72,TBSV_DI73,20.685,19.245,1.44,-9.75725,865.4160098,2.937224925
2,G05,40,8_10,DI72,TBSV_DI73,15.605,20.805,-5.2,-16.39725,86310.59219,4.936064096
2,D05,48,8_10,DI72,TBSV_DI73,26.37,15.98,10.39,-0.80725,1.749872733,0.243006464
2,H10,3,4_9,DI73,TBSV_DI73,19.56,15.6,3.96,-13.82675,14530.02938,4.162266493
2,G03,14,4_9,DI73,TBSV_DI73,25.41,18.54,6.87,-10.91675,1933.166253,3.286269205
2,H07,21,4_9,DI73,TBSV_DI73,29.555,16.23,13.325,-4.46175,22.03538197,1.343120583
2,F03,22,4_9,DI73,TBSV_DI73,26.83,17.705,9.125,-8.66175,404.9921123,2.607446565
2,G04,30,4_9,DI73,TBSV_DI73,26.965,16.56,10.405,-7.38175,166.7739329,2.22212817
2,H06,15,8_1,DI73,TBSV_DI73,24.25,15.755,8.495,-9.29175,626.7516157,2.797095462
2,H03,20,8_1,DI73,TBSV_DI73,29.08,18.06,11.02,-6.76675,108.8916863,2.036994723
2,C03,24,8_1,DI73,TBSV_DI73,30.2,32.08,-1.88,-19.66675,832303.3971,5.920281667
2,C06,34,8_1,DI73,TBSV_DI73,26.99,19.335,7.655,-10.13175,1121.916819,3.049960659
2,G09,37,8_1,DI73,TBSV_DI73,35.13,18.075,17.055,-0.73175,1.660652254,0.220278699
2,D03,8,8_10,DI73,TBSV_DI73,18.965,17.095,1.87,-15.91675,61861.3201,4.791419183
2,G09,16,8_10,DI73,TBSV_DI73,24.905,16.845,8.06,-9.72675,847.3122989,2.92804351
2,G03,25,8_10,DI73,TBSV_DI73,19.34,16.275,3.065,-14.72175,27020.18627,4.431688339
2,G06,40,8_10,DI73,TBSV_DI73,27.06,18.215,8.845,-8.94175,491.739351,2.691734964
2,D06,48,8_10,DI73,TBSV_DI73,18.475,15.99,2.485,-15.30175,40391.10515,4.606285736
2,G08,3,4_9,TBSV,TBSV_DI73,12.815,14.39,-1.575,1.21225,0.431594983,-0.364923612
2,G01,14,4_9,TBSV,TBSV_DI73,12.165,17.03,-4.865,-2.07775,4.22148328,0.625465073
2,H05,21,4_9,TBSV,TBSV_DI73,15.475,16.11,-0.635,2.15225,0.224961496,-0.647891808
2,F01,22,4_9,TBSV,TBSV_DI73,13.115,16.28,-3.165,-0.37775,1.299313889,0.113714081
2,F04,30,4_9,TBSV,TBSV_DI73,12.145,15.215,-3.07,-0.28275,1.216511535,0.085116231
2,G04,15,8_1,TBSV,TBSV_DI73,15.215,15.175,0.04,2.82725,0.140900633,-0.851087055
2,G01,20,8_1,TBSV,TBSV_DI73,16.235,17.775,-1.54,1.24725,0.421250411,-0.375459662
2,D01,24,8_1,TBSV,TBSV_DI73,12.565,17.105,-4.54,-1.75275,3.37000329,0.527630325
2,D04,34,8_1,TBSV,TBSV_DI73,13.03,18.055,-5.025,-2.23775,4.716608972,0.673629873
2,H07,37,8_1,TBSV,TBSV_DI73,14.47,16.285,-1.815,0.97225,0.509710508,-0.292676413
2,D01,8,8_10,TBSV,TBSV_DI73,12.595,18.19,-5.595,-2.80775,7.001917193,0.84521697
2,H07,16,8_10,TBSV,TBSV_DI73,12.675,17.895,-5.22,-2.43275,5.399216247,0.732330722
2,G01,25,8_10,TBSV,TBSV_DI73,12.93,17.795,-4.865,-2.07775,4.22148328,0.625465073
2,H04,40,8_10,TBSV,TBSV_DI73,13.47,18.855,-5.385,-2.59775,6.053418104,0.782000671
2,D04,48,8_10,TBSV,TBSV_DI73,13.145,15.965,-2.82,-0.03275,1.022960189,0.009858732
3,A05,,3_23,DI72,Neg Ctrl,31.86333333,13.48666667,18.37666667,,,
3,A05,,8_1,DI72,Neg Ctrl,45,45,0,,,
3,B05,,8_10,DI72,Neg Ctrl,35.095,45,-9.905,,,
3,F08,,4_9,DI73,Neg Ctrl,33.98,15.30666667,18.67333333,,,
3,A06,,8_1,DI73,Neg Ctrl,45,30.3,14.7,,,
3,B06,,8_10,DI73,Neg Ctrl,45,34.26,10.74,,,
3,A04,,3_23,TBSV,Neg Ctrl,39.76666667,38.54,1.226666667,,,
3,F09,,4_9,TBSV,Neg Ctrl,40.58666667,39.03,1.556666667,,,
3,A04,,8_1,TBSV,Neg Ctrl,45,25.915,19.085,,,
3,A04,,8_10,TBSV,Neg Ctrl,45,30.58,14.42,,,
3,H11,4,8_10,DI72,Neg_plt,32.575,14.125,18.45,,,
3,E02,4,8_10,DI72,Neg_plt,32.945,18.14,14.805,,,
3,H12,4,8_10,DI73,Neg_plt,45,14.515,30.485,,,
3,E03,4,8_10,DI73,Neg_plt,45,17.215,27.785,,,
3,G10,4,8_10,TBSV,Neg_plt,45,16.265,28.735,,,
3,E01,4,8_10,TBSV,Neg_plt,37.87,17.9,19.97,,,
3,A02,,3_23,DI72,Pos Ctrl,25.50666667,23.30666667,2.2,,,
3,F11,,4_9,DI72,Pos Ctrl,25.71,23.24,2.47,,,
3,A02,,8_1,DI72,Pos Ctrl,10.205,30.91,-20.705,,,
3,A02,,8_10,DI72,Pos Ctrl,9.93,45,-35.07,,,
3,A03,,3_23,DI73,Pos Ctrl,29.61333333,23.08333333,6.53,,,
3,F10,,4_9,DI73,Pos Ctrl,33.72333333,23.88333333,9.84,,,
3,A03,,8_1,DI73,Pos Ctrl,12.565,19.605,-7.04,,,
3,A03,,8_10,DI73,Pos Ctrl,11.395,23.95,-12.555,,,
3,A01,,3_23,TBSV,Pos Ctrl,33.42666667,24.58666667,8.84,,,
3,F12,,4_9,TBSV,Pos Ctrl,33.73333333,26.22,7.513333333,,,
3,A01,,8_1,TBSV,Pos Ctrl,9.345,21.92,-12.575,,,
3,A01,,8_10,TBSV,Pos Ctrl,8.66,33.275,-24.615,,,
3,A10,5,3_23,DI72,TBSV,28.515,14.94,13.575,2.37775,0.192409242,-0.715774072
3,C12,6,3_23,DI72,TBSV,26.165,16.21,9.955,-1.24225,2.365671905,0.373954512
3,A07,16,3_23,DI72,TBSV,25.165,15.97,9.195,-2.00225,4.006243192,0.602737309
3,C10,19,3_23,DI72,TBSV,26.23,18.755,7.475,-3.72225,13.19802362,1.120508901
3,C07,20,3_23,DI72,TBSV,17.245,18.095,-0.85,-12.04725,4232.369882,3.626583615
3,E03,5,4_9,DI72,TBSV,26.86,18.66,8.2,-2.99725,7.984765287,0.902262155
3,G06,11,4_9,DI72,TBSV,21.05,17.265,3.785,-7.41225,170.3372319,2.231309585
3,E01,19,4_9,DI72,TBSV,19.465,16.32,3.145,-8.05225,265.4414754,2.423968783
3,E06,24,4_9,DI72,TBSV,26.545,17.375,9.17,-2.02725,4.076271089,0.610263059
3,H03,28,4_9,DI72,TBSV,20.855,12.69,8.165,-3.03225,8.180845755,0.912798204
3,C02,9,8_1,DI72,TBSV,18.315,13.64,4.675,-6.52225,91.91637519,1.963392889
3,A08,12,8_1,DI72,TBSV,30.71,17.445,13.265,2.06775,0.238531218,-0.622454774
3,C05,21,8_1,DI72,TBSV,16.29,17.29,-1,-12.19725,4696.108416,3.671738115
3,D08,31,8_1,DI72,TBSV,19.085,18.415,0.67,-10.52725,1475.767772,3.169018022
3,A11,40,8_1,DI72,TBSV,18.1,16.305,1.795,-9.40225,676.6425067,2.830359277
3,C08,13,8_10,DI72,TBSV,15.96,45,-29.04,-40.23725,1.29604E+12,12.11261919
3,C05,23,8_10,DI72,TBSV,16,45,-29,-40.19725,1.2606E+12,12.10057799
3,B08,24,8_10,DI72,TBSV,16.27,11.34,4.93,-6.26725,77.02473988,1.88663024
3,D02,32,8_10,DI72,TBSV,27.39,45,-17.61,-28.80725,469727885.1,8.671846343
3,B11,46,8_10,DI72,TBSV,29.325,33.31,-3.985,-15.18225,37180.27962,4.570312652
3,B11,5,3_23,DI73,TBSV,27.94,15.075,12.865,-4.92175,30.31058938,1.481594381
3,F12,6,3_23,DI73,TBSV,27.93,15.59,12.34,-5.44675,43.61492489,1.639635129
3,B08,16,3_23,DI73,TBSV,26.615,15.595,11.02,-6.76675,108.8916863,2.036994723
3,D11,19,3_23,DI73,TBSV,27.88,18.82,9.06,-8.72675,423.6561495,2.627013515
3,D08,20,3_23,DI73,TBSV,24.3,16.955,7.345,-10.44175,1390.848919,3.143279957
3,F02,5,4_9,DI73,TBSV,33.565,20.925,12.64,-5.14675,35.42632726,1.54932613
3,G05,11,4_9,DI73,TBSV,26.45,18.535,7.915,-9.87175,936.8991818,2.97169286
3,D01,19,4_9,DI73,TBSV,34.64,18.1,16.54,-1.24675,2.373062339,0.375309147
3,F05,24,4_9,DI73,TBSV,31.165,20.62,10.545,-7.24175,151.3505387,2.179983971
3,H02,28,4_9,DI73,TBSV,33.86,13.695,20.165,2.37825,0.192342569,-0.715924587
3,D03,9,8_1,DI73,TBSV,45,15.455,29.545,11.75825,0.000288678,-3.539585947
3,B09,12,8_1,DI73,TBSV,45,19.525,25.475,7.68825,0.004848486,-2.314393864
3,D06,21,8_1,DI73,TBSV,45,32.57,12.43,-5.35675,40.97721414,1.612542429
3,D09,31,8_1,DI73,TBSV,45,41.34,3.66,-14.12675,17888.5645,4.252575491
3,A12,40,8_1,DI73,TBSV,45,17.38,27.62,9.83325,0.001096218,-2.960103205
3,C09,13,8_10,DI73,TBSV,26.22,13.29,12.93,-4.85675,28.97526599,1.462027431
3,D06,23,8_10,DI73,TBSV,28.675,35.44,-6.765,-24.55175,24593095.49,7.390813196
3,A09,24,8_10,DI73,TBSV,32.08,17.445,14.635,-3.15175,8.887329639,0.948771289
3,D03,32,8_10,DI73,TBSV,28.455,24.265,4.19,-13.59675,12388.81003,4.093029594
3,A12,46,8_10,DI73,TBSV,30.56,19.92,10.64,-7.14675,141.705309,2.151386122
3,A09,5,3_23,TBSV,TBSV,11.75,15.195,-3.445,-0.65775,1.577620277,0.19800248
3,A12,6,3_23,TBSV,TBSV,14.185,15.575,-1.39,1.39725,0.379652128,-0.420614161
3,A06,16,3_23,TBSV,TBSV,12.425,15.44,-3.015,-0.22775,1.171007244,0.068559582
3,D09,19,3_23,TBSV,TBSV,12.57,18.49,-5.92,-3.13275,8.771052669,0.943051719
3,D06,20,3_23,TBSV,TBSV,13.305,17.485,-4.18,-1.39275,2.625787197,0.419259526
3,F04,5,4_9,TBSV,TBSV,15.895,18.655,-2.76,0.02725,0.981289005,-0.008203067
3,H07,11,4_9,TBSV,TBSV,15.1,19.4,-4.3,-1.51275,2.853534489,0.455383126
3,G01,19,4_9,TBSV,TBSV,17.535,19.98,-2.445,0.34225,0.788810139,-0.103027516
3,E07,24,4_9,TBSV,TBSV,15.8,17.96,-2.16,0.62725,0.647409302,-0.188821065
3,G04,28,4_9,TBSV,TBSV,16.3,13.52,2.78,5.56725,0.021090688,-1.675909243
3,D01,9,8_1,TBSV,TBSV,19.73,14.325,5.405,8.19225,0.003418905,-2.466112982
3,B07,12,8_1,TBSV,TBSV,15.885,18.31,-2.425,0.36225,0.777950356,-0.109048116
3,C04,21,8_1,TBSV,TBSV,17.405,17.605,-0.2,2.58725,0.166402614,-0.778839856
3,C07,31,8_1,TBSV,TBSV,15.035,19.71,-4.675,-1.88775,3.700576396,0.568269374
3,A10,40,8_1,TBSV,TBSV,19.475,14.14,5.335,8.12225,0.003588881,-2.445040882
3,C07,13,8_10,TBSV,TBSV,12.765,20.495,-7.73,-4.94275,30.75501981,1.487916011
3,D04,23,8_10,TBSV,TBSV,13.81,22.765,-8.955,-6.16775,71.89153486,1.856677756
3,A07,24,8_10,TBSV,TBSV,15.66,17.445,-1.785,1.00225,0.499220817,-0.301707313
3,D01,32,8_10,TBSV,TBSV,13.165,22.94,-9.775,-6.98775,126.9177465,2.103522352
3,A10,46,8_10,TBSV,TBSV,12.435,18.095,-5.66,-2.87275,7.324600125,0.86478392
3,G02,4,3_23,DI72,TBSV_DI72,14.26,15.815,-1.555,-12.75225,6899.375183,3.838809762
3,H06,7,3_23,DI72,TBSV_DI72,14.345,18.03,-3.685,-14.88225,30199.77122,4.480003653
3,G09,17,3_23,DI72,TBSV_DI72,15.38,13.485,1.895,-9.30225,631.3297823,2.800256277
3,E02,18,3_23,DI72,TBSV_DI72,14.815,13.055,1.76,-9.43725,693.258697,2.840895327
3,E05,19,3_23,DI72,TBSV_DI72,14.925,16.64,-1.715,-12.91225,7708.583153,3.886974562
3,C11,3,8_1,DI72,TBSV_DI72,16.895,9.93,6.965,-4.23225,18.79464812,1.274034199
3,F08,22,8_1,DI72,TBSV_DI72,18.745,13.615,5.13,-6.06725,67.05393069,1.826424241
3,F02,33,8_1,DI72,TBSV_DI72,17.29,14.735,2.555,-8.64225,399.5549174,2.60157648
3,F05,42,8_1,DI72,TBSV_DI72,15.95,15.245,0.705,-10.49225,1440.396217,3.158481972
3,E11,45,8_1,DI72,TBSV_DI72,18.705,17.665,1.04,-10.15725,1141.923271,3.057636923
3,E05,15,8_10,DI72,TBSV_DI72,17.565,22.945,-5.38,-16.57725,97779.87903,4.990249496
3,F11,18,8_10,DI72,TBSV_DI72,16.96,19.455,-2.495,-13.69225,13236.64612,4.121777958
3,D11,21,8_10,DI72,TBSV_DI72,31.83,17.095,14.735,3.53775,0.086105548,-1.064968867
3,F08,35,8_10,DI72,TBSV_DI72,17.765,20.085,-2.32,-13.51725,11724.59119,4.069097709
3,F02,36,8_10,DI72,TBSV_DI72,32.26,19.695,12.565,1.36775,0.387495107,-0.411733777
3,G03,4,3_23,DI73,TBSV_DI72,27.34,16.57,10.77,-7.01675,129.4947681,2.112252222
3,G07,7,3_23,DI73,TBSV_DI72,25.49,16.745,8.745,-9.04175,527.0331869,2.721837963
3,G10,17,3_23,DI73,TBSV_DI72,31.555,15.02,16.535,-1.25175,2.381301015,0.376814297
3,E03,18,3_23,DI73,TBSV_DI72,27.98,13.725,14.255,-3.53175,11.56545404,1.063162687
3,G04,19,3_23,DI73,TBSV_DI72,28.115,16.41,11.705,-6.08175,67.73126332,1.830789176
3,D12,3,8_1,DI73,TBSV_DI72,33.56,20.045,13.515,-4.27175,19.31634191,1.285924884
3,F09,22,8_1,DI73,TBSV_DI72,45,16.475,28.525,10.73825,0.000585416,-3.232535351
3,E03,33,8_1,DI73,TBSV_DI72,45,19.055,25.945,8.15825,0.003500435,-2.455877962
3,F06,42,8_1,DI73,TBSV_DI72,45,31.79,13.21,-4.57675,23.86376879,1.377739033
3,E12,45,8_1,DI73,TBSV_DI72,45,17.44,27.56,9.77325,0.001142769,-2.942041405
3,F06,15,8_10,DI73,TBSV_DI72,30.04,24.22,5.82,-11.96675,4002.678428,3.602350701
3,F12,18,8_10,DI73,TBSV_DI72,45,17.675,27.325,9.53825,0.001344933,-2.871299356
3,D12,21,8_10,DI73,TBSV_DI72,45,16.03,28.97,11.18325,0.000430037,-3.366493699
3,F09,35,8_10,DI73,TBSV_DI72,45,17.45,27.55,9.76325,0.001150718,-2.939031105
3,F03,36,8_10,DI73,TBSV_DI72,45,17.695,27.305,9.51825,0.001363708,-2.865278756
3,G01,4,3_23,TBSV,TBSV_DI72,14.59,16.27,-1.68,1.10725,0.464177983,-0.333315463
3,H05,7,3_23,TBSV,TBSV_DI72,13.035,16.44,-3.405,-0.61775,1.534480168,0.18596128
3,G08,17,3_23,TBSV,TBSV_DI72,15.595,13.995,1.6,4.38725,0.047786602,-1.320693848
3,F01,18,3_23,TBSV,TBSV_DI72,14.16,13.645,0.515,3.30225,0.101373326,-0.994076303
3,E04,19,3_23,TBSV,TBSV_DI72,14.83,16.835,-2.005,0.78225,0.581459253,-0.235480714
3,D10,3,8_1,TBSV,TBSV_DI72,17.815,18.685,-0.87,1.91725,0.264758701,-0.577149759
3,F07,22,8_1,TBSV,TBSV_DI72,18.325,14.38,3.945,6.73225,0.009405693,-2.026609188
3,E01,33,8_1,TBSV,TBSV_DI72,18.645,15.9,2.745,5.53225,0.021608609,-1.665373194
3,E04,42,8_1,TBSV,TBSV_DI72,17.55,17.65,-0.1,2.68725,0.155259129,-0.808942856
3,E10,45,8_1,TBSV,TBSV_DI72,16.905,15.355,1.55,4.33725,0.049471793,-1.305642349
3,E04,15,8_10,TBSV,TBSV_DI72,14.605,20.525,-5.92,-3.13275,8.771052669,0.943051719
3,F10,18,8_10,TBSV,TBSV_DI72,21.06,18.26,2.8,5.58725,0.020800327,-1.681929843
3,D10,21,8_10,TBSV,TBSV_DI72,45,18.415,26.585,29.37225,1.43904E-09,-8.84192829
3,F07,35,8_10,TBSV,TBSV_DI72,24.17,17.44,6.73,9.51725,0.001364653,-2.864977726
3,E01,36,8_10,TBSV,TBSV_DI72,35.395,17,18.395,21.18225,4.2025E-07,-6.376492626
3,A07,4,4_9,DI72,TBSV_DI73,25.385,15.33,10.055,-1.14225,2.207249934,0.343851513
3,D08,6,4_9,DI72,TBSV_DI73,17.325,20.935,-3.61,-14.80725,28669.91486,4.457426403
3,A11,10,4_9,DI72,TBSV_DI73,18.13,16.095,2.035,-9.16225,572.9438707,2.758112078
3,D11,15,4_9,DI72,TBSV_DI73,23.98,16.03,7.95,-3.24725,9.49553969,0.977519653
3,B04,32,4_9,DI72,TBSV_DI73,18.555,17.06,1.495,-9.70225,833.044642,2.920668275
3,G08,2,8_1,DI72,TBSV_DI73,16.81,17.68,-0.87,-12.06725,4291.451564,3.632604215
3,E02,27,8_1,DI72,TBSV_DI73,16.285,16.665,-0.38,-11.57725,3055.62122,3.485099517
3,G05,29,8_1,DI72,TBSV_DI73,17.2,17.625,-0.425,-11.62225,3152.433015,3.498645867
3,E05,49,8_1,DI72,TBSV_DI73,24.755,12.62,12.135,0.93775,0.52204642,-0.282290878
3,G02,50,8_1,DI72,TBSV_DI73,17.235,16.995,0.24,-10.95725,1988.203894,3.29846092
3,C11,1,8_10,DI72,TBSV_DI73,27.455,23.27,4.185,-7.01225,129.0914821,2.110897587
3,G08,7,8_10,DI72,TBSV_DI73,26.665,23.405,3.26,-7.93725,245.1039629,2.389350333
3,H05,29,8_10,DI72,TBSV_DI73,25.61,35.265,-9.655,-20.85225,1893009.211,6.277152727
3,D08,33,8_10,DI72,TBSV_DI73,26.635,17.545,9.09,-2.10725,4.30869208,0.634345458
3,G02,34,8_10,DI72,TBSV_DI73,17.26,45,-27.74,-38.93725,5.26357E+11,11.7212802
3,B06,4,4_9,DI73,TBSV_DI73,26.98,15.96,11.02,-6.76675,108.8916863,2.036994723
3,A09,6,4_9,DI73,TBSV_DI73,25.025,33.43,-8.405,-26.19175,76648275.64,7.884502389
3,B10,10,4_9,DI73,TBSV_DI73,36.94,17.59,19.35,1.56325,0.338387927,-0.470585141
3,D10,15,4_9,DI73,TBSV_DI73,28.115,17.375,10.74,-7.04675,132.2157284,2.121283122
3,B03,32,4_9,DI73,TBSV_DI73,29.555,18.93,10.625,-7.16175,143.1863345,2.155901571
3,G09,2,8_1,DI73,TBSV_DI73,45,29.68,15.32,-2.46675,5.527970819,0.742565742
3,E03,27,8_1,DI73,TBSV_DI73,31.195,19.985,11.21,-6.57675,95.45507517,1.979799024
3,G06,29,8_1,DI73,TBSV_DI73,45,29.18,15.82,-1.96675,3.908865652,0.592050744
3,F06,49,8_1,DI73,TBSV_DI73,42.82,14.855,27.965,10.17825,0.000863061,-3.063958553
3,H03,50,8_1,DI73,TBSV_DI73,42.26,10.66,31.6,13.81325,6.947E-05,-4.158202588
3,C12,1,8_10,DI73,TBSV_DI73,45,22.85,22.15,4.36325,0.048588207,-1.313469129
3,G09,7,8_10,DI73,TBSV_DI73,29.12,23.025,6.095,-11.69175,3308.01486,3.519567452
3,H06,29,8_10,DI73,TBSV_DI73,28.765,34.57,-5.805,-23.59175,12642250.76,7.1018244
3,D09,33,8_10,DI73,TBSV_DI73,32.175,21.745,10.43,-7.35675,163.9088565,2.214602421
3,G03,34,8_10,DI73,TBSV_DI73,34.3,24.71,9.59,-8.19675,293.4050719,2.467467617
3,A08,4,4_9,TBSV,TBSV_DI73,15.785,17.565,-1.78,1.00725,0.497493644,-0.303212463
3,D09,6,4_9,TBSV,TBSV_DI73,12.615,20.68,-8.065,-5.27775,38.79368719,1.58876106
3,B12,10,4_9,TBSV,TBSV_DI73,17.23,17,0.23,3.01725,0.123514301,-0.908282754
3,C12,15,4_9,TBSV,TBSV_DI73,14.84,17.125,-2.285,0.50225,0.70600485,-0.151192315
3,B05,32,4_9,TBSV,TBSV_DI73,15.15,17.34,-2.19,0.59725,0.661012748,-0.179790165
3,H07,2,8_1,TBSV,TBSV_DI73,16.045,17.215,-1.17,1.61725,0.325956195,-0.48684076
3,F01,27,8_1,TBSV,TBSV_DI73,17.42,17.25,0.17,2.95725,0.12875943,-0.890220955
3,H04,29,8_1,TBSV,TBSV_DI73,14.89,17.19,-2.3,0.48725,0.713383622,-0.146676865
3,F04,49,8_1,TBSV,TBSV_DI73,12.965,15.31,-2.345,0.44225,0.735985883,-0.133130516
3,H01,50,8_1,TBSV,TBSV_DI73,17.34,17.415,-0.075,2.71225,0.15259187,-0.816468606
3,C10,1,8_10,TBSV,TBSV_DI73,14.82,22.06,-7.24,-4.45275,21.89834599,1.340411313
3,G07,7,8_10,TBSV,TBSV_DI73,13.46,20.405,-6.945,-4.15775,17.84873594,1.251607464
3,G04,29,8_10,TBSV,TBSV_DI73,13.67,20.99,-7.32,-4.53275,23.14694677,1.364493713
3,D07,33,8_10,TBSV,TBSV_DI73,13.13,29.31,-16.18,-13.39275,10755.22436,4.031619474
3,H01,34,8_10,TBSV,TBSV_DI73,16.185,22.54,-6.355,-3.56775,11.85768112,1.073999767
4,G02,5,8_1,DI72,Rcvrd_leaf,12.485,11.325,1.16,-10.03725,1050.783692,3.021513324
4,G05,18,8_1,DI72,Rcvrd_leaf,14.37,13.495,0.875,-10.32225,1280.285635,3.107306873
4,F05,30,8_1,DI72,Rcvrd_leaf,17.805,15.98,1.825,-9.37225,662.7174053,2.821328377
4,F11,35,8_1,DI72,Rcvrd_leaf,14.285,12.21,2.075,-9.12225,557.2766905,2.746070878
4,F08,38,8_1,DI72,Rcvrd_leaf,14.355,12.19,2.165,-9.03225,523.5741283,2.718978178
4,H03,5,8_1,DI73,Rcvrd_leaf,29.98,8.395,21.585,3.79825,0.071880786,-1.143387181
4,G06,18,8_1,DI73,Rcvrd_leaf,45,13.54,31.46,13.67325,7.65494E-05,-4.116058388
4,E06,30,8_1,DI73,Rcvrd_leaf,45,14.125,30.875,13.08825,0.000114827,-3.939955841
4,F12,35,8_1,DI73,Rcvrd_leaf,30.365,11.445,18.92,1.13325,0.455887577,-0.341142243
4,F09,38,8_1,DI73,Rcvrd_leaf,32.25,8.72,23.53,5.74325,0.018668502,-1.728890523
4,G01,5,8_1,TBSV,Rcvrd_leaf,16.23,11.24,4.99,7.77725,0.004558421,-2.341185534
4,H04,18,8_1,TBSV,Rcvrd_leaf,16.665,12.9,3.765,6.55225,0.010655558,-1.972423789
