timepoint,well,plant,date,target,exp_group,target_ct,18S_ct,dct,ddct,2pwrneg_ddct,log_2pwrneg_ddct
2,E08,38,8_1,DI72,TBSV_DI72,17.34,14.585,2.755,-13.244375,9704.075099,3.986954149
2,E02,7,8_1,DI72,TBSV_DI72,15.84,15.63,0.21,-15.789375,5.66E+04,4.753075488
2,C11,17,8_1,DI72,TBSV_DI72,16.335,17.09,-0.755,-16.754375,1.11E+05,5.043569434
2,E06,23,8_1,DI73,TBSV_DI72,100,15.51,84.49,5.643125,0.020010139,-1.698749894
2,E09,38,8_1,DI73,TBSV_DI72,40.32,16.775,23.545,-55.301875,4.44E+16,16.64752319
2,E03,7,8_1,DI73,TBSV_DI72,30.07,17.11,12.96,-65.886875,6.82E+19,19.8339257
2,E12,41,8_1,DI73,TBSV_DI72,35.74,17.255,18.485,-60.361875,1.48E+18,18.17073497
2,C12,17,8_1,DI73,TBSV_DI72,31.57,18.175,13.395,-65.451875,5.05E+19,19.70297765
2,E07,38,8_1,TBSV,TBSV_DI72,14.7,14.65,0.05,-42.59875,6.66E+12,12.82350153
2,E04,23,8_1,TBSV,TBSV_DI72,17.665,15.6,2.065,-40.58375,1.65E+12,12.21692609
2,E01,7,8_1,TBSV,TBSV_DI72,16.535,16.05,0.485,-42.16375,4.93E+12,12.69255348
2,E10,41,8_1,TBSV,TBSV_DI72,16.865,16.635,0.23,-42.41875,5.88E+12,12.76931613
2,C10,17,8_1,TBSV,TBSV_DI72,18.24,16.97,1.27,-41.37875,2.86E+12,12.45624493
2,G05,15,8_1,DI72,TBSV_DI73,18.79,15.53,3.26,-12.739375,6838.077223,3.834934001
2,G02,20,8_1,DI72,TBSV_DI73,16.255,16.205,0.05,-15.949375,6.33E+04,4.801240287
2,C02,24,8_1,DI72,TBSV_DI73,21.11,16.235,4.875,-11.124375,2232.392517,3.348770558
2,C05,34,8_1,DI72,TBSV_DI73,15.155,17.305,-2.15,-18.149375,2.91E+05,5.463506278
2,G08,37,8_1,DI72,TBSV_DI73,19.1005,25.17,-6.0695,-22.068875,4.40E+06,6.643393346
2,G06,15,8_1,DI73,TBSV_DI73,24.365,15.755,8.61,-70.236875,1.39E+21,21.14340618
2,G03,20,8_1,DI73,TBSV_DI73,29.5,18.06,11.44,-67.406875,1.96E+20,20.29149129
2,G09,37,8_1,DI73,TBSV_DI73,39,18.075,20.925,-57.921875,2.73E+17,17.43622178
2,C06,34,8_1,DI73,TBSV_DI73,29.66,19.335,10.325,-68.521875,4.24E+20,20.62713973
2,C03,24,8_1,DI73,TBSV_DI73,100,32.08,67.92,-10.926875,1946.781156,3.289317134
2,G04,15,8_1,TBSV,TBSV_DI73,15.305,15.175,0.13,-42.51875,6.30E+12,12.79941913
2,G07,37,8_1,TBSV,TBSV_DI73,14.565,16.285,-1.72,-44.36875,2.27E+13,13.35632462
2,C01,24,8_1,TBSV,TBSV_DI73,13.025,17.105,-4.08,-46.72875,1.17E+14,14.06675541
2,G01,20,8_1,TBSV,TBSV_DI73,16.33,17.775,-1.445,-44.09375,1.88E+13,13.27354137
2,C04,34,8_1,TBSV,TBSV_DI73,13.485,18.055,-4.57,-47.21875,1.64E+14,14.21426011
2,A05,na,8_10,DI72,neg_ctrl,40.34,100,-59.66,,,
2,A06,na,8_10,DI73,neg_ctrl,100,36.2925,63.7075,,,
2,A04,na,8_10,TBSV,neg_ctrl,100,26.5975,73.4025,,,
2,G11,37,8_10,DI72,neg_plt,29.61,14.88,14.73,,,
2,G12,37,8_10,DI73,neg_plt,100,13.84,86.16,,,
2,G10,37,8_10,TBSV,neg_plt,100,12.82,87.18,,,
2,A02,na,8_10,DI72,pos_ctrl,11.05,42.65666667,-31.60666667,,,
2,A03,na,8_10,DI73,pos_ctrl,12.46,22.96,-10.5,,,
2,A01,na,8_10,TBSV,pos_ctrl,11.48333333,34.32,-22.83666667,,,
2,A11,26,8_10,DI72,TBSV,15.535,17.29,-1.755,-17.754375,2.21E+05,5.344599429
2,C08,19,8_10,DI72,TBSV,29.4,21.205,8.195,-7.804375,223.5378,2.349350972
2,C05,42,8_10,DI72,TBSV,27.73,29.87,-2.14,-18.139375,2.89E+05,5.460495978
2,C02,53,8_10,DI72,TBSV,29.47,30.38,-0.91,-16.909375,1.23E+05,5.090229083
2,A08,10,8_10,DI72,TBSV,15.38,100,-84.62,-100.619375,1.95E+30,30.28945002
2,A12,26,8_10,DI73,TBSV,38.78,10.695,28.085,-50.761875,1.91E+15,15.28084701
2,C09,19,8_10,DI73,TBSV,100,16.51,83.49,4.643125,0.040020278,-1.397719899
2,C06,42,8_10,DI73,TBSV,41.115,17.175,23.94,-54.906875,3.38E+16,16.52861634
2,A09,10,8_10,DI73,TBSV,34.115,18.91,15.205,-63.641875,1.44E+19,19.15811336
2,C03,53,8_10,DI73,TBSV,100,19.37,80.63,1.783125,0.290553351,-0.536774111
2,A10,26,8_10,TBSV,TBSV,18.195,15.22,2.975,-39.67375,8.77E+11,11.94298879
2,C07,19,8_10,TBSV,TBSV,11.405,16.405,-5,-47.64875,2.21E+14,14.34370301
2,A07,10,8_10,TBSV,TBSV,14.765,17.665,-2.9,-45.54875,5.15E+13,13.71154001
2,C01,53,8_10,TBSV,TBSV,14.185,18.26,-4.075,-46.72375,1.16E+14,14.06525026
2,C04,42,8_10,TBSV,TBSV,13.905,18.85,-4.945,-47.59375,2.12E+14,14.32714636
2,E08,44,8_10,DI72,TBSV_DI72,16.535,12.125,4.41,-11.589375,3081.41013,3.488749506
2,E05,49,8_10,DI72,TBSV_DI72,16.185,12.57,3.615,-12.384375,5346.484998,3.728068353
2,E11,31,8_10,DI72,TBSV_DI72,16.78,13.99,2.79,-13.209375,9471.485505,3.976418099
2,E02,39,8_10,DI72,TBSV_DI72,16.015,16.415,-0.4,-16.399375,8.64E+04,4.936703785
2,C11,52,8_10,DI72,TBSV_DI72,16.33,21.535,-5.205,-21.204375,2.42E+06,6.383152914
2,E12,31,8_10,DI73,TBSV_DI72,100,12.83,87.17,8.323125,0.003122408,-2.505510283
2,C12,52,8_10,DI73,TBSV_DI72,31.765,15.865,15.9,-62.946875,8.89E+18,18.94889751
2,E03,39,8_10,DI73,TBSV_DI72,29.67,18.075,11.595,-67.251875,1.76E+20,20.24483164
2,E06,49,8_10,DI73,TBSV_DI72,37.185,18.43,18.755,-60.091875,1.23E+18,18.08945687
2,E09,44,8_10,DI73,TBSV_DI72,100,20.52,79.48,0.633125,0.644778257,-0.190589616
2,E10,31,8_10,TBSV,TBSV_DI72,21.59,11.7,9.89,-32.75875,7.27E+09,9.86136637
2,C10,52,8_10,TBSV,TBSV_DI72,14.68,16.25,-1.57,-44.21875,2.05E+13,13.31117012
2,E07,44,8_10,TBSV,TBSV_DI72,14.61,18.07,-3.46,-46.10875,7.59E+13,13.88011681
2,E04,49,8_10,TBSV,TBSV_DI72,15.29,18.34,-3.05,-45.69875,5.71E+13,13.75669451
2,E01,39,8_10,TBSV,TBSV_DI72,14.315,19.65,-5.335,-47.98375,2.78E+14,14.44454805
2,C05,48,8_10,DI72,TBSV_DI73,27.155,15.98,11.175,-4.824375,28.33228393,1.452281585
2,C02,8,8_10,DI72,TBSV_DI73,29.11,18.97,10.14,-5.859375,58.05606962,1.763847631
2,G02,25,8_10,DI72,TBSV_DI73,22.08,19.67,2.41,-13.589375,1.23E+04,4.090809497
2,G08,16,8_10,DI72,TBSV_DI73,15.71,19.94,-4.23,-20.229375,1.23E+06,6.089648669
2,G05,40,8_10,DI72,TBSV_DI73,16.97,20.1,-3.13,-19.129375,5.73E+05,5.758515673
2,C06,48,8_10,DI73,TBSV_DI73,18.825,15.99,2.835,-76.011875,7.62E+22,22.8818544
2,G03,25,8_10,DI73,TBSV_DI73,20.25,16.26,3.99,-74.856875,3.42E+22,22.53416476
2,G09,16,8_10,DI73,TBSV_DI73,26.62,16.65,9.97,-68.876875,5.42E+20,20.73400538
2,C03,8,8_10,DI73,TBSV_DI73,19.285,17.095,2.19,-76.656875,1.19E+23,23.07601875
2,G06,40,8_10,DI73,TBSV_DI73,30.39,17.99,12.4,-66.446875,1.01E+20,20.00250249
2,C04,48,8_10,TBSV,TBSV_DI73,13.47,15.965,-2.495,-45.14375,3.89E+13,13.58962287
2,G01,25,8_10,TBSV,TBSV_DI73,14.06,17.38,-3.32,-45.96875,6.89E+13,13.83797261
2,C01,8,8_10,TBSV,TBSV_DI73,12.955,18.19,-5.235,-47.88375,2.60E+14,14.41444505
2,G07,16,8_10,TBSV,TBSV_DI73,14.05,18.28,-4.23,-46.87875,1.29E+14,14.11190991
2,G04,40,8_10,TBSV,TBSV_DI73,14.44,19.26,-4.82,-47.46875,1.95E+14,14.28951761
3,A05,na,3_23,DI72,neg_ctrl,33.24,13.48666667,19.75333333,,,
3,A04,na,3_23,TBSV,neg_ctrl,100,38.54,61.46,,,
3,A02,na,3_23,DI72,pos_ctrl,31.07333333,23.30666667,7.766666667,,,
3,A03,na,3_23,DI73,pos_ctrl,31.63,23.08333333,8.546666667,,,
3,A01,na,3_23,TBSV,pos_ctrl,34.09,24.58666667,9.503333333,,,
3,A10,5,3_23,DI72,TBSV,100,14.94,85.06,69.060625,1.62E-21,-20.78931964
3,A07,16,3_23,DI72,TBSV,30.605,15.97,14.635,-1.364375,2.574647636,0.4107178
3,C12,6,3_23,DI72,TBSV,30.925,16.21,14.715,-1.284375,2.435765084,0.386635401
3,C07,20,3_23,DI72,TBSV,19.27,18.095,1.175,-14.824375,2.90E+04,4.462581542
3,C10,19,3_23,DI72,TBSV,31.385,18.755,12.63,-3.369375,10.33434466,1.014282942
3,A11,5,3_23,DI73,TBSV,100,15.075,84.925,6.078125,0.014801375,-1.829697942
3,E12,6,3_23,DI73,TBSV,100,15.59,84.41,5.563125,0.021151078,-1.674667495
3,A08,16,3_23,DI73,TBSV,100,15.595,84.405,5.558125,0.021224509,-1.673162345
3,C08,20,3_23,DI73,TBSV,100,16.955,83.045,4.198125,0.054480169,-1.263761551
3,C11,19,3_23,DI73,TBSV,100,18.82,81.18,2.333125,0.198453787,-0.702340609
3,A09,5,3_23,TBSV,TBSV,13.51,15.195,-1.685,-44.33375,2.22E+13,13.34578857
3,A06,16,3_23,TBSV,TBSV,14.27,15.44,-1.17,-43.81875,1.55E+13,13.19075812
3,A12,6,3_23,TBSV,TBSV,15.985,15.575,0.41,-42.23875,5.19E+12,12.71513073
3,C06,20,3_23,TBSV,TBSV,15.04,17.485,-2.445,-45.09375,3.75E+13,13.57457137
3,C09,19,3_23,TBSV,TBSV,14.28,18.49,-4.21,-46.85875,1.28E+14,14.10588931
3,E02,18,3_23,DI72,TBSV_DI72,16.615,13.055,3.56,-12.439375,5554.244611,3.744625002
3,G09,17,3_23,DI72,TBSV_DI72,17.05,13.485,3.565,-12.434375,5535.028384,3.743119852
3,G02,4,3_23,DI72,TBSV_DI72,15.925,15.815,0.11,-15.889375,6.07E+04,4.783178487
3,E05,19,3_23,DI72,TBSV_DI72,16.58,16.64,-0.06,-16.059375,6.83E+04,4.834353587
3,G06,7,3_23,DI72,TBSV_DI72,16.015,18.03,-2.015,-18.014375,2.65E+05,5.422867228
3,E03,18,3_23,DI73,TBSV_DI72,40.855,13.725,27.13,-51.716875,3.70E+15,15.56833066
3,G10,17,3_23,DI73,TBSV_DI72,100,15.02,84.98,6.133125,0.014247721,-1.846254592
3,G04,19,3_23,DI73,TBSV_DI72,100,16.41,83.59,4.743125,0.03734024,-1.427822898
3,G03,4,3_23,DI73,TBSV_DI72,33.805,16.57,17.235,-61.611875,3.52E+18,18.54702246
3,G07,7,3_23,DI73,TBSV_DI72,30.075,16.71,13.365,-65.481875,5.15E+19,19.71200855
3,E01,18,3_23,TBSV,TBSV_DI72,16.03,13.61,2.42,-40.22875,1.29E+12,12.11006044
3,G08,17,3_23,TBSV,TBSV_DI72,17.275,13.995,3.28,-39.36875,7.10E+11,11.85117464
3,G01,4,3_23,TBSV,TBSV_DI72,16.49,16.27,0.22,-42.42875,5.92E+12,12.77232643
3,G05,7,3_23,TBSV,TBSV_DI72,14.775,16.44,-1.665,-44.31375,2.19E+13,13.33976797
3,E04,19,3_23,TBSV,TBSV_DI72,16.555,16.835,-0.28,-42.92875,8.37E+12,12.92284143
3,F08,na,4_9,DI73,neg_ctrl,36.25333333,15.30666667,20.94666667,,,
3,F09,na,4_9,TBSV,neg_ctrl,42.94333333,39.03,3.913333333,,,
3,G03,28,4_9,DI72,TBSV,23.095,12.69,10.405,-5.594375,48.31418768,1.684074682
3,E01,19,4_9,DI72,TBSV,21.55,16.32,5.23,-10.769375,1745.43994,3.24190491
3,G06,11,4_9,DI72,TBSV,23.865,17.265,6.6,-9.399375,675.2954375,2.829493815
3,E06,24,4_9,DI72,TBSV,30.81,17.375,13.435,-2.564375,5.914987009,0.771953795
3,E03,5,4_9,DI72,TBSV,31.93,18.66,13.27,-2.729375,6.631682786,0.821623744
3,G02,28,4_9,DI73,TBSV,100,13.695,86.305,7.458125,0.005686966,-2.245119336
3,C01,19,4_9,DI73,TBSV,100,18.1,81.9,3.053125,0.120480787,-0.919082206
3,G05,11,4_9,DI73,TBSV,100,18.535,81.465,2.618125,0.162879281,-0.788134157
3,E05,24,4_9,DI73,TBSV,100,20.62,79.38,0.533125,0.691056225,-0.160486616
3,E02,5,4_9,DI73,TBSV,100,20.925,79.075,0.228125,0.85374374,-0.068672468
3,G04,28,4_9,TBSV,TBSV,18.09,13.52,4.57,-38.07875,2.90E+11,11.46284595
3,E07,24,4_9,TBSV,TBSV,17.51,17.96,-0.45,-43.09875,9.42E+12,12.97401653
3,E04,5,4_9,TBSV,TBSV,17.665,18.655,-0.99,-43.63875,1.37E+13,13.13657272
3,G07,11,4_9,TBSV,TBSV,16.91,19.4,-2.49,-45.13875,3.87E+13,13.58811772
3,G01,19,4_9,TBSV,TBSV,19.395,19.98,-0.585,-43.23375,1.03E+13,13.01465558
3,A07,4,4_9,DI72,TBSV_DI73,30.355,15.33,15.025,-0.974375,1.964789832,0.293316102
3,C11,15,4_9,DI72,TBSV_DI73,28.53,16.03,12.5,-3.499375,11.30880827,1.053416841
3,A11,10,4_9,DI72,TBSV_DI73,20.005,16.095,3.91,-12.089375,4357.771997,3.639264504
3,A04,32,4_9,DI72,TBSV_DI73,20.585,17.06,3.525,-12.474375,5690.639213,3.755161052
3,C08,6,4_9,DI72,TBSV_DI73,19.365,20.935,-1.57,-17.569375,1.94E+05,5.28890888
3,A06,4,4_9,DI73,TBSV_DI73,100,15.96,84.04,5.193125,0.027334655,-1.563286396
3,C10,15,4_9,DI73,TBSV_DI73,100,17.375,82.625,3.778125,0.07289052,-1.137328952
3,A10,10,4_9,DI73,TBSV_DI73,100,17.59,82.41,3.563125,0.084604312,-1.072607503
3,A03,32,4_9,DI73,TBSV_DI73,100,18.93,81.07,2.223125,0.214176931,-0.669227309
3,A09,6,4_9,DI73,TBSV_DI73,29.985,33.43,-3.445,-82.291875,5.92E+24,24.77232277
3,A12,10,4_9,TBSV,TBSV_DI73,19.12,17,2.12,-40.52875,1.59E+12,12.20036944
3,C12,15,4_9,TBSV,TBSV_DI73,16.705,17.125,-0.42,-43.06875,9.23E+12,12.96498563
3,A05,32,4_9,TBSV,TBSV_DI73,17.02,17.34,-0.32,-42.96875,8.61E+12,12.93488263
3,A08,4,4_9,TBSV,TBSV_DI73,17.68,17.565,0.115,-42.53375,6.37E+12,12.80393458
3,C09,6,4_9,TBSV,TBSV_DI73,14.31,20.68,-6.37,-49.01875,5.70E+14,14.7561141
3,A05,na,8_1,DI72,neg_ctrl,100,100,0,,,
3,A06,na,8_1,DI73,neg_ctrl,100,30.3,69.7,,,
3,A04,na,8_1,TBSV,neg_ctrl,100,25.915,74.085,,,
3,G11,na,8_1,DI72,neg_plt,30.165,13.14,17.025,,,
3,G12,na,8_1,DI73,neg_plt,100,11.775,88.225,,,
3,G10,na,8_1,TBSV,neg_plt,32.68,10.64,22.04,,,
3,A02,na,8_1,DI72,pos_ctrl,10.21,30.91,-20.7,,,
3,A03,na,8_1,DI73,pos_ctrl,12.605,19.605,-7,,,
3,A01,na,8_1,TBSV,pos_ctrl,9.38,21.92,-12.54,,,
3,C02,9,8_1,DI72,TBSV,18.31,13.64,4.67,-11.329375,2573.248375,3.410481707
3,A11,40,8_1,DI72,TBSV,18.135,16.305,1.83,-14.169375,1.84E+04,4.265406895
3,C05,21,8_1,DI72,TBSV,16.325,17.29,-0.965,-16.964375,1.28E+05,5.106785733
3,A08,12,8_1,DI72,TBSV,30.94,17.41,13.53,-2.469375,5.53803818,0.743355946
3,C08,31,8_1,DI72,TBSV,19.125,18.415,0.71,-15.289375,4.00E+04,4.60256049
3,C03,9,8_1,DI73,TBSV,100,15.1005,84.8995,6.052625,0.015065319,-1.822021678
3,A12,40,8_1,DI73,TBSV,100,17.38,82.62,3.773125,0.073143577,-1.135823802
3,A09,12,8_1,DI73,TBSV,100,19.525,80.475,1.628125,0.323508383,-0.490114462
3,C06,21,8_1,DI73,TBSV,100,32.57,67.43,-11.416875,2734.146819,3.436821832
3,C09,31,8_1,DI73,TBSV,100,41.34,58.66,-20.186875,1.19E+06,6.076854894
3,A10,40,8_1,TBSV,TBSV,19.515,14.14,5.375,-37.27375,1.66E+11,11.2205168
3,C01,9,8_1,TBSV,TBSV,19.77,14.325,5.445,-37.20375,1.58E+11,11.1994447
3,C04,21,8_1,TBSV,TBSV,17.41,17.605,-0.195,-42.84375,7.89E+12,12.89725388
3,A07,12,8_1,TBSV,TBSV,15.93,18.31,-2.38,-45.02875,3.59E+13,13.55500442
3,C07,31,8_1,TBSV,TBSV,15.07,19.71,-4.64,-47.28875,1.72E+14,14.23533221
3,C11,3,8_1,DI72,TBSV_DI72,16.935,9.93,7.005,-8.994375,510.0076227,2.707576667
3,E08,22,8_1,DI72,TBSV_DI72,18.775,13.615,5.16,-10.839375,1832.217426,3.262977009
3,E02,33,8_1,DI72,TBSV_DI72,17.33,14.735,2.595,-13.404375,1.08E+04,4.035118948
3,E05,42,8_1,DI72,TBSV_DI72,15.985,15.21,0.775,-15.224375,3.83E+04,4.58299354
3,E11,45,8_1,DI72,TBSV_DI72,18.71,17.665,1.045,-14.954375,3.17E+04,4.501715441
3,E09,22,8_1,DI73,TBSV_DI72,100,16.475,83.525,4.678125,0.039061062,-1.408255948
3,E12,45,8_1,DI73,TBSV_DI72,100,17.44,82.56,3.713125,0.076249675,-1.117762003
3,E03,33,8_1,DI73,TBSV_DI72,100,19.055,80.945,2.098125,0.233561599,-0.63159856
3,C12,3,8_1,DI73,TBSV_DI72,34.355,20.01,14.345,-64.501875,2.61E+19,19.41699915
3,E06,42,8_1,DI73,TBSV_DI72,100,31.79,68.21,-10.636875,1592.276315,3.202018435
3,E07,22,8_1,TBSV,TBSV_DI72,18.36,14.38,3.98,-38.66875,4.37E+11,11.64045364
3,E10,45,8_1,TBSV,TBSV_DI72,16.91,15.355,1.555,-41.09375,2.35E+12,12.37045138
3,E01,33,8_1,TBSV,TBSV_DI72,18.685,15.9,2.785,-39.86375,1.00E+12,12.00018449
3,E04,42,8_1,TBSV,TBSV_DI72,17.595,17.65,-0.055,-42.70375,7.16E+12,12.85510968
3,C10,3,8_1,TBSV,TBSV_DI72,17.855,18.685,-0.83,-43.47875,1.23E+13,13.08840792
3,E05,49,8_1,DI72,TBSV_DI73,26.37,12.62,13.75,-2.249375,4.754768167,0.677129346
3,E02,27,8_1,DI72,TBSV_DI73,16.76,16.665,0.095,-15.904375,6.13E+04,4.787693937
3,G02,50,8_1,DI72,TBSV_DI73,17.27,16.995,0.275,-15.724375,5.41E+04,4.733508538
3,G05,29,8_1,DI72,TBSV_DI73,17.23,17.625,-0.395,-16.394375,8.61E+04,4.935198635
3,G08,2,8_1,DI72,TBSV_DI73,16.85,17.68,-0.83,-16.829375,1.16E+05,5.066146683
3,G03,50,8_1,DI73,TBSV_DI73,42.465,10.66,31.805,-47.041875,1.45E+14,14.16101543
3,E06,49,8_1,DI73,TBSV_DI73,100,14.855,85.145,6.298125,0.012707949,-1.895924541
3,E03,27,8_1,DI73,TBSV_DI73,34.505,19.985,14.52,-64.326875,2.31E+19,19.3643189
3,G06,29,8_1,DI73,TBSV_DI73,100,29.18,70.82,-8.026875,260.8135476,2.416330146
3,G09,2,8_1,DI73,TBSV_DI73,100,29.68,70.32,-8.526875,368.8460562,2.566845144
3,E04,49,8_1,TBSV,TBSV_DI73,13.1005,15.31,-2.2095,-44.85825,3.19E+13,13.5036788
3,G04,29,8_1,TBSV,TBSV_DI73,14.93,17.19,-2.26,-44.90875,3.30E+13,13.51888082
3,G07,2,8_1,TBSV,TBSV_DI73,16.085,17.215,-1.13,-43.77875,1.51E+13,13.17871692
3,E01,27,8_1,TBSV,TBSV_DI73,17.87,17.25,0.62,-42.02875,4.49E+12,12.65191443
3,G01,50,8_1,TBSV,TBSV_DI73,17.385,17.415,-0.03,-42.67875,7.04E+12,12.84758393
3,A05,na,8_10,DI72,neg_ctrl,36.14,100,-63.86,,,
3,A06,na,8_10,DI73,neg_ctrl,100,34.26,65.74,,,
3,A04,na,8_10,TBSV,neg_ctrl,100,30.58,69.42,,,
3,G11,4,8_10,DI72,neg_plt,33.04,14.3,18.74,,,
3,H11,37,8_10,DI72,neg_plt,30.06,15.21,14.85,,,
3,E02,4,8_10,DI72,neg_plt,33.395,18.14,15.255,,,
3,H12,37,8_10,DI73,neg_plt,100,13.73,86.27,,,
3,G12,4,8_10,DI73,neg_plt,100,14.55,85.45,,,
3,E03,4,8_10,DI73,neg_plt,100,17.215,82.785,,,
3,H10,37,8_10,TBSV,neg_plt,100,12.74,87.26,,,
3,G10,4,8_10,TBSV,neg_plt,100,15.97,84.03,,,
3,E01,4,8_10,TBSV,neg_plt,38.11,17.9,20.21,,,
3,A02,na,8_10,DI72,pos_ctrl,10.735,100,-89.265,,,
3,A03,na,8_10,DI73,pos_ctrl,12.055,23.95,-11.895,,,
3,A01,na,8_10,TBSV,pos_ctrl,9.505,33.275,-23.77,,,
3,A08,24,8_10,DI72,TBSV,17.025,11.34,5.685,-10.314375,1273.316191,3.104936262
3,A11,46,8_10,DI72,TBSV,30.325,33.31,-2.985,-18.984375,5.19E+05,5.714866324
3,C08,13,8_10,DI72,TBSV,16.64,100,-83.36,-99.359375,8.13E+29,29.91015223
3,C05,23,8_10,DI72,TBSV,16.74,100,-83.26,-99.259375,7.59E+29,29.88004923
3,C02,32,8_10,DI72,TBSV,29.495,100,-70.505,-86.504375,1.10E+26,26.04041163
3,C09,13,8_10,DI73,TBSV,29.32,13.29,16.03,-62.816875,8.12E+18,18.90976361
3,A09,24,8_10,DI73,TBSV,38.8,17.41,21.39,-57.456875,1.98E+17,17.29624283
3,A12,46,8_10,DI73,TBSV,100,19.92,80.08,1.233125,0.425395005,-0.371207613
3,C03,32,8_10,DI73,TBSV,35.825,24.265,11.56,-67.286875,1.80E+20,20.25536769
3,C06,23,8_10,DI73,TBSV,31.655,35.44,-3.785,-82.631875,7.49E+24,24.87467297
3,A07,24,8_10,TBSV,TBSV,16.31,17.41,-1.1,-43.74875,1.48E+13,13.16968602
3,A10,46,8_10,TBSV,TBSV,13.075,18.095,-5.02,-47.66875,2.24E+14,14.34972361
3,C07,13,8_10,TBSV,TBSV,13.395,20.495,-7.1,-49.74875,9.46E+14,14.975866
3,C04,23,8_10,TBSV,TBSV,14.495,22.765,-8.27,-50.91875,2.13E+15,15.32807109
3,C01,32,8_10,TBSV,TBSV,13.87,22.94,-9.07,-51.71875,3.71E+15,15.56889509
3,C11,21,8_10,DI72,TBSV_DI72,32.53,17.095,15.435,-0.564375,1.478746752,0.169893804
3,E11,18,8_10,DI72,TBSV_DI72,17.605,19.1005,-1.4955,-17.494875,1.85E+05,5.266482145
3,E02,36,8_10,DI72,TBSV_DI72,33.095,19.695,13.4,-2.599375,6.060240298,0.782489845
3,E08,35,8_10,DI72,TBSV_DI72,18.44,20.085,-1.645,-17.644375,2.05E+05,5.31148613
3,E05,15,8_10,DI72,TBSV_DI72,18.27,22.91,-4.64,-20.639375,1.63E+06,6.213070967
3,C12,21,8_10,DI73,TBSV_DI72,100,16.03,83.97,5.123125,0.028693644,-1.542214297
3,E09,35,8_10,DI73,TBSV_DI72,100,17.1,82.9,4.053125,0.060240393,-1.220112201
3,E12,18,8_10,DI73,TBSV_DI72,100,17.675,82.325,3.478125,0.089738756,-1.047019954
3,E03,36,8_10,DI73,TBSV_DI72,100,17.695,82.305,3.458125,0.090991463,-1.040999354
3,E06,15,8_10,DI73,TBSV_DI72,34.825,24.22,10.605,-68.241875,3.49E+20,20.54285134
3,E01,36,8_10,TBSV,TBSV_DI72,100,17,83,40.35125,7.13E-13,-12.14693661
3,E07,35,8_10,TBSV,TBSV_DI72,24.915,17.44,7.475,-35.17375,3.88E+10,10.58835381
3,E10,18,8_10,TBSV,TBSV_DI72,21.755,18.26,3.495,-39.15375,6.12E+11,11.78645319
3,C10,21,8_10,TBSV,TBSV_DI72,100,18.415,81.585,38.93625,1.90E-12,-11.72097917
3,E04,15,8_10,TBSV,TBSV_DI72,15.265,20.525,-5.26,-47.90875,2.64E+14,14.4219708
3,G08,7,8_10,DI72,TBSV_DI73,28.99,1.81,27.18,11.180625,0.000430821,-3.365703495
3,C08,33,8_10,DI72,TBSV_DI73,27.375,17.51,9.865,-6.134375,70.24750108,1.84663088
3,H02,25,8_10,DI72,TBSV_DI73,22.25,18.82,3.43,-12.569375,6077.974893,3.783758902
3,H08,16,8_10,DI72,TBSV_DI73,15.62,20.11,-4.49,-20.489375,1.47E+06,6.167916467
3,H05,40,8_10,DI72,TBSV_DI73,16.46,21.16,-4.7,-20.699375,1.70E+06,6.231132766
3,C11,1,8_10,DI72,TBSV_DI73,28.365,23.27,5.095,-10.904375,1916.655055,3.282543959
3,G05,29,8_10,DI72,TBSV_DI73,27.22,40.1,-12.88,-28.879375,4.94E+08,8.693558131
3,G02,34,8_10,DI72,TBSV_DI73,17.75,100,-82.25,-98.249375,3.77E+29,29.57600893
3,H03,25,8_10,DI73,TBSV_DI73,20.31,16.29,4.02,-74.826875,3.35E+22,22.52513386
3,H09,16,8_10,DI73,TBSV_DI73,26.54,17.04,9.5,-69.346875,7.51E+20,20.87548948
3,H06,40,8_10,DI73,TBSV_DI73,32.89,18.44,14.45,-64.396875,2.43E+19,19.385391
3,C09,33,8_10,DI73,TBSV_DI73,100,21.71,78.29,-0.556875,1.471079281,0.167636079
3,G09,7,8_10,DI73,TBSV_DI73,32.72,22.09,10.63,-68.216875,3.43E+20,20.53532559
3,C12,1,8_10,DI73,TBSV_DI73,100,22.85,77.15,-1.696875,3.241979571,0.510810274
3,G03,34,8_10,DI73,TBSV_DI73,39.62,24.14,15.48,-63.366875,1.19E+19,19.07533011
3,G06,29,8_10,DI73,TBSV_DI73,100,100,0,-78.846875,5.44E+23,23.73527444
3,H07,16,8_10,TBSV,TBSV_DI73,13.29,17.51,-4.22,-46.86875,1.28E+14,14.10889961
3,H01,25,8_10,TBSV,TBSV_DI73,13.86,18.21,-4.35,-46.99875,1.41E+14,14.14803351
3,H04,40,8_10,TBSV,TBSV_DI73,14.53,18.1,-3.57,-46.21875,8.19E+13,13.91323011
3,G04,29,8_10,TBSV,TBSV_DI73,14.07,18.62,-4.55,-47.19875,1.62E+14,14.20823951
3,G07,7,8_10,TBSV,TBSV_DI73,14.32,18.88,-4.56,-47.20875,1.63E+14,14.21124981
3,C10,1,8_10,TBSV,TBSV_DI73,15.155,22.06,-6.905,-49.55375,8.26E+14,14.91716515
3,G01,34,8_10,TBSV,TBSV_DI73,17.09,22.93,-5.84,-48.48875,3.95E+14,14.5965682
