timepoint,well,plant,date,target,exp_group,target_ct,18S_ct,dct,ddct,2pwr_negddct,log_2pwr_negddct
4,H03,5,8_1,DI73,Rcvrd_leaf,29.98,8.395,21.585,24.37225,4.60492E-08,-7.336778312
4,G06,18,8_1,DI73,Rcvrd_leaf,45,13.54,31.46,34.24725,4.904E-11,-10.30944952
4,E06,30,8_1,DI73,Rcvrd_leaf,45,14.125,30.875,33.66225,7.35619E-11,-10.13334697
4,F12,35,8_1,DI73,Rcvrd_leaf,30.365,11.445,18.92,21.70725,2.92056E-07,-6.534533373
4,F09,38,8_1,DI73,Rcvrd_leaf,32.25,8.72,23.53,26.31725,1.19596E-08,-7.922281653
4,G01,5,8_1,TBSV,Rcvrd_leaf,16.23,11.24,4.99,7.77725,0.004558421,-2.341185534
4,H04,18,8_1,TBSV,Rcvrd_leaf,16.665,12.9,3.765,6.55225,0.010655558,-1.972423789
4,F04,30,8_1,TBSV,Rcvrd_leaf,16.615,14.115,2.5,5.28725,0.025608206,-1.591620845
4,F10,35,8_1,TBSV,Rcvrd_leaf,16.315,13.905,2.41,5.19725,0.027256611,-1.564528145
4,F07,38,8_1,TBSV,Rcvrd_leaf,16.365,12.68,3.685,6.47225,0.011263117,-1.948341389
